"Order ID","Product ID","Location ID","Sales Person ID","Customer ID","Purchase Date","Quantity","Price"
"AX18263","ENX2061","A108","EMP1018","C1329","11/27/2019","4","913"
"AX18266","ENX2094","A102","EMP1009","C1638","10/4/2019","2","771"
"AX18275","ENX2089","A139","EMP1039","C1650","12/7/2019","4","2294"
"AX18276","ENX2041","A135","EMP1006","C1263","8/25/2019","3","1380"
"AX18278","ENX2072","A155","EMP1041","C1726","6/16/2019","1","1887"
"AX18283","ENX2013","A147","EMP1038","C1412","2/10/2019","3","368"
"AX18285","ENX2090","A156","EMP1005","C1503","2/7/2019","3","1338"
"AX18288","ENX2094","A135","EMP1030","C1056","9/14/2019","1","771"
"AX18289","ENX2010","A151","EMP1005","C1598","11/7/2019","1","1812"
"AX18292","ENX2062","A155","EMP1023","C1370","7/3/2019","1","2464"
"AX18294","ENX2057","A113","EMP1021","C1495","6/15/2019","4","181"
"AX18295","ENX2042","A164","EMP1017","C1638","4/26/2019","1","203"
"AX18298","ENX2100","A158","EMP1037","C1054","4/12/2019","3","799"
"AX18299","ENX2094","A120","EMP1015","C1382","9/4/2019","1","771"
"AX18307","ENX2100","A166","EMP1025","C1407","10/31/2019","1","799"
"AX18310","ENX2082","A134","EMP1015","C1658","10/1/2019","1","1103"
"AX18315","ENX2051","A167","EMP1025","C1757","7/8/2019","1","1077"
"AX18317","ENX2061","A133","EMP1025","C1337","8/7/2019","2","913"
"AX18321","ENX2075","A104","EMP1027","C1266","5/18/2019","2","400"
"AX18322","ENX2081","A134","EMP1038","C1791","6/1/2019","1","1566"
"AX18325","ENX2032","A152","EMP1014","C1759","11/21/2019","3","1967"
"AX18326","ENX2025","A108","EMP1002","C1743","8/21/2019","1","667"
"AX18327","ENX2098","A170","EMP1004","C1623","1/28/2019","2","1178"
"AX18330","ENX2071","A159","EMP1023","C1799","2/23/2019","2","136"
"AX18331","ENX2004","A136","EMP1018","C1201","6/14/2019","1","1278"
"AX18337","ENX2079","A160","EMP1032","C1543","11/29/2019","2","1725"
"AX18338","ENX2023","A141","EMP1012","C1602","8/11/2019","3","818"
"AX18339","ENX2069","A155","EMP1003","C1012","9/19/2019","1","378"
"AX18340","ENX2037","A103","EMP1029","C1165","6/19/2019","1","880"
"AX18342","ENX2090","A103","EMP1018","C1477","12/17/2019","1","1338"
"AX18344","ENX2045","A102","EMP1004","C1217","6/7/2019","3","556"
"AX18351","ENX2002","A166","EMP1006","C1298","8/3/2019","1","847"
"AX18353","ENX2078","A164","EMP1038","C1569","2/2/2019","2","1798"
"AX18354","ENX2084","A173","EMP1027","C1415","8/17/2019","1","1783"
"AX18356","ENX2033","A161","EMP1025","C1532","1/31/2019","1","2182"
"AX18367","ENX2083","A157","EMP1013","C1051","12/12/2019","1","2141"
"AX18370","ENX2035","A168","EMP1015","C1509","5/1/2019","1","458"
"AX18371","ENX2062","A163","EMP1002","C1793","3/10/2019","3","2464"
"AX18372","ENX2063","A139","EMP1005","C1322","10/11/2019","3","1708"
"AX18374","ENX2023","A167","EMP1018","C1407","12/17/2019","4","818"
"AX18377","ENX2051","A168","EMP1011","C1268","4/4/2019","2","1077"
"AX18383","ENX2010","A123","EMP1024","C1018","10/7/2019","1","1812"
"AX18385","ENX2059","A125","EMP1010","C1231","3/26/2019","1","1494"
"AX18387","ENX2029","A109","EMP1038","C1661","4/16/2019","2","1848"
"AX18389","ENX2067","A161","EMP1028","C1425","6/10/2019","1","1119"
"AX18390","ENX2024","A141","EMP1039","C1259","12/12/2019","1","356"
"AX18400","ENX2051","A169","EMP1026","C1335","9/28/2019","1","1077"
"AX18401","ENX2000","A135","EMP1026","C1548","11/10/2019","1","2241"
"AX18406","ENX2010","A169","EMP1028","C1675","9/2/2019","1","1812"
"AX18415","ENX2049","A101","EMP1032","C1460","9/6/2019","1","826"
"AX18418","ENX2035","A140","EMP1015","C1253","7/6/2019","1","458"
"AX18420","ENX2023","A126","EMP1043","C1261","11/16/2019","1","818"
"AX18421","ENX2067","A116","EMP1035","C1371","11/24/2019","1","1119"
"AX18422","ENX2011","A134","EMP1030","C1780","6/6/2019","1","530"
"AX18423","ENX2068","A110","EMP1007","C1690","3/25/2019","2","1500"
"AX18424","ENX2077","A109","EMP1032","C1300","1/31/2019","1","530"
"AX18426","ENX2058","A137","EMP1037","C1446","6/10/2019","3","2257"
"AX18427","ENX2071","A101","EMP1014","C1614","7/18/2019","1","136"
"AX18443","ENX2083","A159","EMP1024","C1186","11/23/2019","4","2141"
"AX18446","ENX2002","A157","EMP1036","C1061","4/17/2019","3","847"
"AX18448","ENX2015","A161","EMP1003","C1025","6/11/2019","1","637"
"AX18452","ENX2006","A119","EMP1000","C1225","12/1/2019","4","1826"
"AX18456","ENX2069","A133","EMP1033","C1693","11/27/2019","1","378"
"AX18457","ENX2042","A121","EMP1038","C1561","2/18/2019","1","203"
"AX18464","ENX2095","A171","EMP1025","C1463","7/26/2019","3","1743"
"AX18465","ENX2081","A110","EMP1021","C1743","11/12/2019","2","1566"
"AX18469","ENX2011","A156","EMP1024","C1695","5/16/2019","1","530"
"AX18472","ENX2040","A115","EMP1012","C1173","1/29/2019","3","1889"
"AX18485","ENX2088","A107","EMP1028","C1113","12/14/2019","1","603"
"AX18487","ENX2039","A158","EMP1002","C1075","4/8/2019","3","817"
"AX18491","ENX2100","A102","EMP1005","C1134","9/14/2019","1","799"
"AX18498","ENX2052","A160","EMP1021","C1326","9/17/2019","3","1526"
"AX18501","ENX2089","A105","EMP1044","C1638","6/7/2019","1","2294"
"AX18503","ENX2080","A143","EMP1021","C1475","12/20/2019","1","2353"
"AX18509","ENX2038","A115","EMP1023","C1611","6/9/2019","2","392"
"AX18513","ENX2081","A171","EMP1016","C1576","3/25/2019","2","1566"
"AX18514","ENX2000","A133","EMP1011","C1459","12/15/2019","4","2241"
"AX18516","ENX2070","A100","EMP1042","C1479","5/30/2019","1","1671"
"AX18521","ENX2071","A102","EMP1038","C1152","4/26/2019","1","136"
"AX18523","ENX2066","A106","EMP1006","C1283","3/22/2019","1","2091"
"AX18524","ENX2027","A157","EMP1030","C1685","4/28/2019","1","2497"
"AX18528","ENX2010","A168","EMP1021","C1195","7/10/2019","1","1812"
"AX18532","ENX2094","A157","EMP1042","C1170","8/13/2019","1","771"
"AX18535","ENX2000","A167","EMP1022","C1106","9/8/2019","1","2241"
"AX18538","ENX2072","A126","EMP1040","C1033","2/10/2019","3","1887"
"AX18544","ENX2022","A104","EMP1044","C1389","11/11/2019","1","561"
"AX18547","ENX2066","A110","EMP1015","C1593","9/18/2019","1","2091"
"AX18548","ENX2054","A101","EMP1039","C1018","4/12/2019","4","127"
"AX18549","ENX2004","A163","EMP1039","C1756","11/26/2019","1","1278"
"AX18550","ENX2001","A168","EMP1044","C1656","1/4/2019","2","951"
"AX18553","ENX2021","A111","EMP1023","C1635","12/8/2019","1","217"
"AX18555","ENX2021","A141","EMP1034","C1324","11/7/2019","3","217"
"AX18556","ENX2061","A153","EMP1005","C1607","9/21/2019","1","913"
"AX18558","ENX2088","A116","EMP1029","C1796","3/18/2019","1","603"
"AX18565","ENX2094","A134","EMP1032","C1212","8/16/2019","1","771"
"AX18566","ENX2039","A128","EMP1030","C1541","3/12/2019","3","817"
"AX18567","ENX2062","A130","EMP1040","C1352","9/28/2019","3","2464"
"AX18568","ENX2061","A109","EMP1017","C1479","4/3/2019","4","913"
"AX18570","ENX2035","A153","EMP1019","C1656","6/15/2019","1","458"
"AX18573","ENX2035","A122","EMP1004","C1186","1/28/2019","1","458"
"AX18576","ENX2022","A139","EMP1031","C1004","3/27/2019","3","561"
"AX18577","ENX2070","A148","EMP1015","C1555","8/16/2019","3","1671"
"AX18586","ENX2063","A117","EMP1019","C1743","1/13/2019","3","1708"
"AX18588","ENX2056","A130","EMP1044","C1277","6/26/2019","1","1635"
"AX18589","ENX2063","A129","EMP1024","C1303","10/13/2019","4","1708"
"AX18591","ENX2005","A163","EMP1037","C1125","11/23/2019","1","684"
"AX18593","ENX2015","A172","EMP1013","C1095","9/23/2019","3","637"
"AX18594","ENX2096","A142","EMP1015","C1607","3/1/2019","2","1587"
"AX18598","ENX2040","A118","EMP1002","C1354","9/23/2019","2","1889"
"AX18599","ENX2082","A132","EMP1038","C1536","5/9/2019","1","1103"
"AX18601","ENX2098","A163","EMP1021","C1104","9/18/2019","1","1178"
"AX18603","ENX2023","A159","EMP1013","C1457","5/14/2019","1","818"
"AX18604","ENX2025","A117","EMP1013","C1450","11/15/2019","1","667"
"AX18617","ENX2099","A101","EMP1007","C1596","11/27/2019","1","1367"
"AX18619","ENX2060","A171","EMP1024","C1583","5/5/2019","1","1467"
"AX18626","ENX2023","A104","EMP1041","C1685","11/16/2019","1","818"
"AX18627","ENX2050","A153","EMP1036","C1278","6/8/2019","1","2391"
"AX18629","ENX2001","A167","EMP1041","C1738","3/20/2019","1","951"
"AX18635","ENX2038","A151","EMP1005","C1426","9/8/2019","4","392"
"AX18637","ENX2076","A123","EMP1025","C1238","4/7/2019","1","1522"
"AX18639","ENX2064","A114","EMP1000","C1621","3/31/2019","1","1414"
"AX18640","ENX2037","A138","EMP1041","C1625","2/2/2019","1","880"
"AX18641","ENX2009","A166","EMP1012","C1673","5/23/2019","1","584"
"AX18642","ENX2005","A125","EMP1039","C1297","6/3/2019","1","684"
"AX18651","ENX2076","A137","EMP1044","C1251","3/20/2019","3","1522"
"AX18654","ENX2005","A102","EMP1000","C1426","2/13/2019","1","684"
"AX18656","ENX2058","A139","EMP1000","C1070","9/27/2019","3","2257"
"AX18657","ENX2019","A170","EMP1033","C1454","4/22/2019","1","800"
"AX18659","ENX2012","A109","EMP1026","C1044","1/8/2019","1","1353"
"AX18660","ENX2089","A152","EMP1029","C1422","7/30/2019","3","2294"
"AX18661","ENX2084","A164","EMP1042","C1069","12/27/2019","1","1783"
"AX18662","ENX2022","A161","EMP1027","C1343","12/19/2019","4","561"
"AX18668","ENX2082","A117","EMP1016","C1738","1/28/2019","3","1103"
"AX18673","ENX2025","A147","EMP1011","C1396","7/18/2019","1","667"
"AX18675","ENX2073","A100","EMP1005","C1580","12/7/2019","2","95"
"AX18677","ENX2030","A138","EMP1025","C1745","10/25/2019","1","1899"
"AX18680","ENX2074","A155","EMP1036","C1298","9/19/2019","2","504"
"AX18682","ENX2000","A129","EMP1017","C1151","4/28/2019","4","2241"
"AX18683","ENX2043","A105","EMP1031","C1312","10/4/2019","1","545"
"AX18684","ENX2043","A125","EMP1015","C1424","2/16/2019","2","545"
"AX18685","ENX2034","A101","EMP1017","C1454","9/1/2019","1","871"
"AX18686","ENX2083","A118","EMP1008","C1013","1/19/2019","3","2141"
"AX18687","ENX2089","A156","EMP1009","C1137","2/3/2019","3","2294"
"AX18689","ENX2073","A153","EMP1000","C1141","10/29/2019","1","95"
"AX18692","ENX2014","A124","EMP1004","C1746","9/26/2019","3","1809"
"AX18695","ENX2039","A139","EMP1029","C1376","8/12/2019","4","817"
"AX18697","ENX2007","A149","EMP1036","C1094","5/7/2019","2","1405"
"AX18699","ENX2038","A170","EMP1030","C1478","6/23/2019","2","392"
"AX18703","ENX2013","A145","EMP1015","C1676","10/9/2019","2","368"
"AX18704","ENX2093","A152","EMP1033","C1599","10/9/2019","3","112"
"AX18705","ENX2026","A105","EMP1019","C1329","4/20/2019","3","947"
"AX18707","ENX2069","A149","EMP1015","C1379","7/28/2019","1","378"
"AX18708","ENX2038","A156","EMP1029","C1037","11/15/2019","2","392"
"AX18709","ENX2081","A100","EMP1009","C1167","7/25/2019","1","1566"
"AX18711","ENX2060","A173","EMP1015","C1734","11/30/2019","1","1467"
"AX18718","ENX2075","A108","EMP1030","C1233","1/14/2019","3","400"
"AX18724","ENX2028","A154","EMP1031","C1422","10/28/2019","1","2283"
"AX18726","ENX2032","A136","EMP1007","C1179","12/5/2019","1","1967"
"AX18733","ENX2017","A170","EMP1004","C1296","6/1/2019","1","35"
"AX18735","ENX2009","A115","EMP1042","C1798","12/29/2019","3","584"
"AX18740","ENX2009","A116","EMP1010","C1201","10/25/2019","3","584"
"AX18743","ENX2004","A132","EMP1033","C1692","8/12/2019","4","1278"
"AX18745","ENX2091","A111","EMP1006","C1008","8/18/2019","2","368"
"AX18748","ENX2065","A157","EMP1024","C1520","10/14/2019","1","2396"
"AX18754","ENX2050","A130","EMP1030","C1784","5/22/2019","4","2391"
"AX18760","ENX2075","A106","EMP1027","C1486","4/23/2019","1","400"
"AX18764","ENX2041","A144","EMP1008","C1397","7/21/2019","1","1380"
"AX18770","ENX2091","A107","EMP1002","C1075","3/26/2019","1","368"
"AX18772","ENX2072","A104","EMP1001","C1157","8/21/2019","1","1887"
"AX18773","ENX2047","A159","EMP1020","C1037","1/13/2019","1","290"
"AX18774","ENX2096","A108","EMP1000","C1515","3/9/2019","1","1587"
"AX18775","ENX2043","A138","EMP1003","C1477","2/25/2019","1","545"
"AX18777","ENX2008","A134","EMP1022","C1752","9/3/2019","4","315"
"AX18784","ENX2096","A158","EMP1007","C1762","10/14/2019","4","1587"
"AX18786","ENX2077","A110","EMP1038","C1280","8/9/2019","1","530"
"AX18788","ENX2029","A124","EMP1025","C1339","2/16/2019","1","1848"
"AX18789","ENX2044","A127","EMP1024","C1373","4/24/2019","2","886"
"AX18790","ENX2095","A105","EMP1041","C1063","6/4/2019","1","1743"
"AX18802","ENX2054","A100","EMP1014","C1674","4/16/2019","1","127"
"AX18807","ENX2091","A116","EMP1020","C1214","7/9/2019","2","368"
"AX18810","ENX2087","A138","EMP1041","C1264","1/13/2019","1","1022"
"AX18811","ENX2037","A105","EMP1003","C1578","10/24/2019","2","880"
"AX18814","ENX2026","A119","EMP1043","C1523","9/18/2019","3","947"
"AX18819","ENX2044","A168","EMP1011","C1134","9/25/2019","2","886"
"AX18820","ENX2022","A169","EMP1039","C1629","3/11/2019","2","561"
"AX18821","ENX2096","A151","EMP1036","C1418","3/18/2019","3","1587"
"AX18824","ENX2022","A115","EMP1036","C1212","2/28/2019","1","561"
"AX18830","ENX2087","A124","EMP1018","C1338","9/23/2019","1","1022"
"AX18832","ENX2028","A117","EMP1007","C1208","6/16/2019","1","2283"
"AX18838","ENX2021","A115","EMP1041","C1015","11/30/2019","3","217"
"AX18840","ENX2019","A136","EMP1005","C1750","10/20/2019","1","800"
"AX18841","ENX2074","A158","EMP1002","C1059","10/17/2019","4","504"
"AX18844","ENX2007","A114","EMP1019","C1360","7/11/2019","1","1405"
"AX18849","ENX2079","A171","EMP1006","C1260","2/22/2019","3","1725"
"AX18850","ENX2090","A130","EMP1027","C1374","1/13/2019","1","1338"
"AX18851","ENX2073","A127","EMP1004","C1719","7/25/2019","3","95"
"AX18853","ENX2073","A124","EMP1021","C1701","1/27/2019","1","95"
"AX18855","ENX2072","A141","EMP1016","C1427","3/13/2019","3","1887"
"AX18861","ENX2043","A169","EMP1003","C1705","1/19/2019","1","545"
"AX18863","ENX2069","A115","EMP1042","C1286","4/8/2019","1","378"
"AX18870","ENX2012","A152","EMP1006","C1052","12/15/2019","4","1353"
"AX18871","ENX2074","A117","EMP1003","C1042","10/24/2019","2","504"
"AX18872","ENX2030","A107","EMP1042","C1324","9/1/2019","2","1899"
"AX18879","ENX2094","A163","EMP1019","C1253","4/8/2019","3","771"
"AX18880","ENX2082","A119","EMP1016","C1779","8/29/2019","2","1103"
"AX18885","ENX2067","A147","EMP1017","C1346","11/4/2019","1","1119"
"AX18889","ENX2074","A103","EMP1004","C1790","5/29/2019","1","504"
"AX18898","ENX2056","A135","EMP1035","C1595","10/22/2019","4","1635"
"AX18900","ENX2003","A146","EMP1001","C1795","1/4/2019","4","1783"
"AX18903","ENX2041","A173","EMP1028","C1384","2/14/2019","1","1380"
"AX18914","ENX2003","A127","EMP1002","C1504","10/28/2019","3","1783"
"AX18924","ENX2052","A158","EMP1041","C1503","1/14/2019","1","1526"
"AX18927","ENX2072","A121","EMP1026","C1304","2/14/2019","4","1887"
"AX18930","ENX2021","A109","EMP1033","C1428","8/13/2019","1","217"
"AX18931","ENX2016","A159","EMP1010","C1687","1/31/2019","1","1351"
"AX18939","ENX2003","A123","EMP1042","C1322","4/11/2019","3","1783"
"AX18942","ENX2019","A145","EMP1043","C1723","8/10/2019","3","800"
"AX18943","ENX2005","A172","EMP1006","C1223","10/24/2019","2","684"
"AX18944","ENX2026","A148","EMP1035","C1010","10/15/2019","4","947"
"AX18947","ENX2067","A170","EMP1007","C1412","7/11/2019","2","1119"
"AX18952","ENX2081","A156","EMP1019","C1452","1/7/2019","1","1566"
"AX18953","ENX2000","A112","EMP1036","C1515","5/11/2019","2","2241"
"AX18962","ENX2082","A120","EMP1027","C1032","1/22/2019","1","1103"
"AX18964","ENX2052","A114","EMP1005","C1112","3/28/2019","2","1526"
"AX18965","ENX2001","A126","EMP1019","C1054","7/24/2019","1","951"
"AX18969","ENX2056","A125","EMP1000","C1665","12/14/2019","1","1635"
"AX18970","ENX2096","A140","EMP1039","C1163","11/11/2019","1","1587"
"AX18971","ENX2086","A143","EMP1018","C1339","4/30/2019","1","123"
"AX18981","ENX2053","A166","EMP1039","C1309","1/16/2019","1","596"
"AX18985","ENX2023","A113","EMP1001","C1645","6/27/2019","3","818"
"AX18986","ENX2049","A171","EMP1023","C1091","7/31/2019","1","826"
"AX18993","ENX2053","A101","EMP1017","C1381","6/15/2019","1","596"
"AX18999","ENX2034","A113","EMP1003","C1621","1/27/2019","1","871"
"AX19007","ENX2030","A136","EMP1041","C1625","6/9/2019","3","1899"
"AX19008","ENX2032","A131","EMP1044","C1347","11/9/2019","4","1967"
"AX19009","ENX2040","A104","EMP1037","C1706","7/4/2019","2","1889"
"AX19010","ENX2069","A146","EMP1003","C1202","7/11/2019","4","378"
"AX19014","ENX2003","A131","EMP1027","C1220","7/1/2019","2","1783"
"AX19018","ENX2030","A100","EMP1005","C1149","8/28/2019","3","1899"
"AX19019","ENX2029","A126","EMP1019","C1333","5/25/2019","4","1848"
"AX19020","ENX2062","A171","EMP1016","C1311","3/27/2019","1","2464"
"AX19026","ENX2001","A141","EMP1002","C1255","6/27/2019","3","951"
"AX19027","ENX2082","A140","EMP1000","C1410","8/9/2019","1","1103"
"AX19030","ENX2076","A117","EMP1022","C1104","1/23/2019","2","1522"
"AX19033","ENX2023","A144","EMP1040","C1763","12/12/2019","3","818"
"AX19036","ENX2096","A141","EMP1032","C1783","6/20/2019","2","1587"
"AX19041","ENX2034","A114","EMP1021","C1761","7/25/2019","1","871"
"AX19046","ENX2074","A129","EMP1004","C1076","9/26/2019","1","504"
"AX19047","ENX2012","A110","EMP1014","C1344","7/12/2019","1","1353"
"AX19049","ENX2090","A169","EMP1012","C1665","2/26/2019","1","1338"
"AX19054","ENX2043","A167","EMP1012","C1633","6/15/2019","1","545"
"AX19055","ENX2048","A114","EMP1017","C1285","6/17/2019","1","502"
"AX19056","ENX2053","A121","EMP1016","C1444","6/2/2019","3","596"
"AX19061","ENX2035","A125","EMP1020","C1729","7/19/2019","1","458"
"AX19062","ENX2027","A168","EMP1017","C1063","5/5/2019","2","2497"
"AX19066","ENX2085","A144","EMP1024","C1213","11/7/2019","1","1862"
"AX19067","ENX2042","A136","EMP1013","C1344","4/30/2019","3","203"
"AX19068","ENX2088","A130","EMP1022","C1470","10/27/2019","4","603"
"AX19069","ENX2070","A139","EMP1007","C1685","10/6/2019","2","1671"
"AX19071","ENX2094","A136","EMP1001","C1057","2/12/2019","2","771"
"AX19073","ENX2029","A137","EMP1021","C1763","3/14/2019","1","1848"
"AX19074","ENX2020","A171","EMP1004","C1295","6/20/2019","4","2005"
"AX19077","ENX2049","A115","EMP1019","C1636","4/20/2019","1","826"
"AX19090","ENX2042","A107","EMP1018","C1663","4/27/2019","4","203"
"AX19092","ENX2041","A160","EMP1035","C1148","5/26/2019","4","1380"
"AX19095","ENX2091","A171","EMP1001","C1298","9/9/2019","3","368"
"AX19099","ENX2049","A112","EMP1042","C1481","5/31/2019","1","826"
"AX19108","ENX2030","A142","EMP1028","C1070","11/23/2019","3","1899"
"AX19109","ENX2096","A167","EMP1029","C1120","3/8/2019","3","1587"
"AX19111","ENX2025","A137","EMP1023","C1430","1/14/2019","1","667"
"AX19113","ENX2054","A147","EMP1041","C1397","7/6/2019","3","127"
"AX19114","ENX2024","A112","EMP1044","C1764","6/3/2019","1","356"
"AX19117","ENX2071","A149","EMP1001","C1431","5/24/2019","3","136"
"AX19120","ENX2035","A167","EMP1029","C1693","4/20/2019","1","458"
"AX19123","ENX2061","A154","EMP1002","C1684","4/17/2019","3","913"
"AX19125","ENX2050","A154","EMP1027","C1078","8/15/2019","1","2391"
"AX19126","ENX2034","A167","EMP1008","C1128","5/30/2019","4","871"
"AX19127","ENX2086","A123","EMP1033","C1027","8/24/2019","3","123"
"AX19128","ENX2067","A155","EMP1030","C1532","4/24/2019","4","1119"
"AX19129","ENX2083","A111","EMP1034","C1566","8/23/2019","1","2141"
"AX19130","ENX2049","A153","EMP1035","C1576","5/12/2019","4","826"
"AX19131","ENX2026","A166","EMP1000","C1360","1/6/2019","1","947"
"AX19136","ENX2021","A172","EMP1033","C1331","10/24/2019","1","217"
"AX19137","ENX2090","A143","EMP1011","C1309","7/26/2019","1","1338"
"AX19138","ENX2061","A169","EMP1032","C1323","7/24/2019","1","913"
"AX19139","ENX2041","A107","EMP1020","C1587","10/4/2019","2","1380"
"AX19148","ENX2085","A173","EMP1009","C1116","10/22/2019","4","1862"
"AX19149","ENX2081","A143","EMP1031","C1182","3/4/2019","1","1566"
"AX19150","ENX2026","A141","EMP1023","C1418","3/26/2019","1","947"
"AX19151","ENX2010","A106","EMP1017","C1162","7/11/2019","4","1812"
"AX19153","ENX2092","A112","EMP1007","C1195","5/26/2019","1","1639"
"AX19154","ENX2027","A111","EMP1039","C1656","12/15/2019","1","2497"
"AX19157","ENX2068","A131","EMP1020","C1479","6/13/2019","3","1500"
"AX19159","ENX2061","A121","EMP1011","C1284","6/1/2019","1","913"
"AX19162","ENX2036","A113","EMP1027","C1010","5/14/2019","1","1582"
"AX19164","ENX2046","A153","EMP1019","C1521","5/25/2019","1","2410"
"AX19166","ENX2051","A164","EMP1024","C1316","5/3/2019","2","1077"
"AX19167","ENX2021","A157","EMP1028","C1080","5/9/2019","2","217"
"AX19169","ENX2035","A113","EMP1037","C1502","12/27/2019","2","458"
"AX19171","ENX2064","A156","EMP1027","C1532","6/21/2019","2","1414"
"AX19174","ENX2081","A128","EMP1043","C1368","7/15/2019","4","1566"
"AX19178","ENX2044","A100","EMP1025","C1190","9/27/2019","1","886"
"AX19181","ENX2006","A169","EMP1006","C1302","2/15/2019","1","1826"
"AX19187","ENX2098","A142","EMP1033","C1706","6/1/2019","1","1178"
"AX19188","ENX2072","A127","EMP1014","C1788","11/22/2019","2","1887"
"AX19193","ENX2002","A144","EMP1034","C1797","5/6/2019","1","847"
"AX19194","ENX2099","A144","EMP1027","C1048","7/16/2019","3","1367"
"AX19195","ENX2053","A102","EMP1004","C1645","9/30/2019","3","596"
"AX19196","ENX2002","A124","EMP1001","C1150","6/4/2019","1","847"
"AX19199","ENX2035","A144","EMP1008","C1020","6/7/2019","1","458"
"AX19200","ENX2057","A106","EMP1035","C1379","6/26/2019","1","181"
"AX19207","ENX2006","A123","EMP1035","C1354","7/11/2019","1","1826"
"AX19209","ENX2071","A108","EMP1025","C1347","7/4/2019","3","136"
"AX19211","ENX2015","A119","EMP1028","C1400","3/5/2019","1","637"
"AX19213","ENX2041","A118","EMP1012","C1716","7/10/2019","3","1380"
"AX19214","ENX2034","A100","EMP1018","C1431","11/14/2019","2","871"
"AX19215","ENX2017","A155","EMP1035","C1073","5/8/2019","1","35"
"AX19216","ENX2020","A128","EMP1037","C1330","4/9/2019","2","2005"
"AX19219","ENX2028","A154","EMP1002","C1483","8/11/2019","1","2283"
"AX19221","ENX2075","A120","EMP1008","C1755","9/22/2019","1","400"
"AX19228","ENX2084","A137","EMP1030","C1026","9/5/2019","3","1783"
"AX19229","ENX2067","A154","EMP1036","C1335","11/7/2019","1","1119"
"AX19232","ENX2007","A151","EMP1044","C1304","6/3/2019","4","1405"
"AX19238","ENX2013","A109","EMP1010","C1586","11/17/2019","4","368"
"AX19239","ENX2052","A120","EMP1031","C1774","9/12/2019","2","1526"
"AX19243","ENX2055","A112","EMP1029","C1612","8/12/2019","1","2495"
"AX19250","ENX2018","A117","EMP1029","C1505","12/7/2019","1","1972"
"AX19256","ENX2075","A118","EMP1025","C1709","3/21/2019","1","400"
"AX19257","ENX2052","A166","EMP1023","C1191","4/18/2019","4","1526"
"AX19258","ENX2059","A155","EMP1009","C1431","3/16/2019","1","1494"
"AX19266","ENX2007","A126","EMP1030","C1184","3/30/2019","2","1405"
"AX19268","ENX2030","A119","EMP1012","C1340","4/7/2019","1","1899"
"AX19270","ENX2086","A119","EMP1019","C1600","6/28/2019","1","123"
"AX19271","ENX2083","A126","EMP1020","C1558","11/20/2019","4","2141"
"AX19277","ENX2095","A154","EMP1011","C1526","8/27/2019","1","1743"
"AX19278","ENX2061","A129","EMP1008","C1217","11/30/2019","1","913"
"AX19280","ENX2072","A125","EMP1012","C1290","2/20/2019","3","1887"
"AX19282","ENX2032","A116","EMP1011","C1197","5/25/2019","3","1967"
"AX19283","ENX2040","A120","EMP1041","C1597","1/2/2019","1","1889"
"AX19287","ENX2082","A101","EMP1013","C1275","6/22/2019","1","1103"
"AX19295","ENX2009","A106","EMP1004","C1590","11/20/2019","1","584"
"AX19296","ENX2041","A128","EMP1014","C1483","2/10/2019","1","1380"
"AX19299","ENX2013","A155","EMP1004","C1199","3/27/2019","1","368"
"AX19300","ENX2048","A118","EMP1012","C1666","12/2/2019","1","502"
"AX19303","ENX2014","A137","EMP1009","C1631","5/18/2019","3","1809"
"AX19305","ENX2088","A125","EMP1042","C1677","6/1/2019","2","603"
"AX19309","ENX2097","A134","EMP1039","C1572","3/28/2019","1","1052"
"AX19310","ENX2039","A114","EMP1021","C1388","5/29/2019","2","817"
"AX19318","ENX2007","A115","EMP1011","C1110","9/11/2019","1","1405"
"AX19323","ENX2036","A114","EMP1017","C1423","5/16/2019","2","1582"
"AX19328","ENX2030","A112","EMP1023","C1787","11/27/2019","1","1899"
"AX19329","ENX2042","A160","EMP1042","C1276","1/18/2019","2","203"
"AX19333","ENX2054","A112","EMP1025","C1066","1/28/2019","1","127"
"AX19335","ENX2063","A170","EMP1004","C1319","7/31/2019","4","1708"
"AX19337","ENX2072","A137","EMP1010","C1343","6/29/2019","1","1887"
"AX19338","ENX2098","A129","EMP1043","C1307","11/30/2019","1","1178"
"AX19346","ENX2002","A109","EMP1029","C1145","11/8/2019","3","847"
"AX19356","ENX2008","A128","EMP1012","C1113","5/4/2019","1","315"
"AX19358","ENX2000","A170","EMP1024","C1348","2/28/2019","1","2241"
"AX19359","ENX2042","A149","EMP1027","C1442","4/25/2019","1","203"
"AX19362","ENX2037","A170","EMP1033","C1798","9/6/2019","2","880"
"AX19366","ENX2062","A151","EMP1029","C1564","1/12/2019","1","2464"
"AX19368","ENX2060","A166","EMP1044","C1706","10/31/2019","3","1467"
"AX19371","ENX2023","A110","EMP1009","C1558","4/21/2019","1","818"
"AX19372","ENX2011","A142","EMP1022","C1436","12/14/2019","1","530"
"AX19374","ENX2065","A163","EMP1011","C1008","10/5/2019","1","2396"
"AX19381","ENX2030","A129","EMP1036","C1487","4/4/2019","4","1899"
"AX19383","ENX2061","A161","EMP1001","C1125","6/11/2019","1","913"
"AX19385","ENX2040","A124","EMP1009","C1469","7/15/2019","4","1889"
"AX19386","ENX2010","A143","EMP1035","C1728","3/30/2019","1","1812"
"AX19394","ENX2010","A116","EMP1041","C1586","5/5/2019","1","1812"
