"Order ID","Product ID","Location ID","Sales Person ID","Customer ID","Purchase Date","Quantity","Price"
"AX18429","ENX2062","A114","EMP1036","C1549","9/3/2018","1","2464"
"AX18435","ENX2084","A106","EMP1004","C1772","1/8/2018","4","1783"
"AX18436","ENX2086","A115","EMP1029","C1374","5/4/2018","3","123"
"AX18438","ENX2080","A130","EMP1014","C1704","3/28/2018","3","2353"
"AX18439","ENX2001","A124","EMP1002","C1155","2/27/2018","4","951"
"AX18441","ENX2091","A132","EMP1025","C1687","12/25/2018","1","368"
"AX18444","ENX2011","A153","EMP1017","C1737","6/11/2018","1","530"
"AX18445","ENX2060","A158","EMP1026","C1510","3/15/2018","4","1467"
"AX18447","ENX2032","A116","EMP1037","C1146","9/13/2018","1","1967"
"AX18459","ENX2057","A156","EMP1003","C1152","4/24/2018","2","181"
"AX18460","ENX2030","A122","EMP1040","C1784","11/3/2018","1","1899"
"AX18461","ENX2083","A173","EMP1033","C1527","2/3/2018","1","2141"
"AX18462","ENX2097","A130","EMP1005","C1341","1/4/2018","1","1052"
"AX18463","ENX2061","A124","EMP1020","C1721","9/6/2018","4","913"
"AX18473","ENX2044","A146","EMP1015","C1564","1/28/2018","1","886"
"AX18477","ENX2042","A168","EMP1008","C1789","8/9/2018","1","203"
"AX18478","ENX2089","A170","EMP1031","C1735","1/26/2018","1","2294"
"AX18480","ENX2072","A105","EMP1031","C1425","12/19/2018","1","1887"
"AX18484","ENX2055","A125","EMP1044","C1557","2/1/2018","2","2495"
"AX18488","ENX2028","A159","EMP1021","C1381","3/27/2018","4","2283"
"AX18490","ENX2040","A146","EMP1018","C1708","6/14/2018","1","1889"
"AX18492","ENX2051","A167","EMP1027","C1485","4/4/2018","1","1077"
"AX18494","ENX2071","A171","EMP1010","C1070","3/1/2018","3","136"
"AX18495","ENX2004","A164","EMP1029","C1710","6/3/2018","1","1278"
"AX18497","ENX2057","A172","EMP1036","C1222","11/26/2018","1","181"
"AX18499","ENX2089","A126","EMP1039","C1546","2/14/2018","3","2294"
"AX18504","ENX2015","A171","EMP1042","C1068","2/24/2018","1","637"
"AX18505","ENX2041","A121","EMP1019","C1119","12/8/2018","1","1380"
"AX18506","ENX2060","A124","EMP1014","C1225","3/4/2018","1","1467"
"AX18508","ENX2054","A120","EMP1014","C1346","2/19/2018","4","127"
"AX18510","ENX2058","A129","EMP1027","C1576","11/28/2018","2","2257"
"AX18512","ENX2023","A138","EMP1037","C1138","7/10/2018","3","818"
"AX18526","ENX2092","A167","EMP1044","C1680","1/31/2018","1","1639"
"AX18530","ENX2038","A104","EMP1040","C1252","8/17/2018","2","392"
"AX18533","ENX2087","A121","EMP1033","C1769","1/1/2018","1","1022"
"AX18536","ENX2038","A101","EMP1006","C1295","10/16/2018","4","392"
"AX18543","ENX2011","A128","EMP1017","C1729","11/15/2018","3","530"
"AX18546","ENX2011","A105","EMP1028","C1586","9/15/2018","2","530"
"AX18554","ENX2058","A143","EMP1001","C1478","8/31/2018","3","2257"
"AX18560","ENX2078","A114","EMP1015","C1575","5/11/2018","3","1798"
"AX18561","ENX2084","A137","EMP1014","C1374","10/5/2018","3","1783"
"AX18562","ENX2094","A160","EMP1041","C1137","7/12/2018","1","771"
"AX18563","ENX2002","A131","EMP1031","C1314","12/30/2018","1","847"
"AX18569","ENX2027","A104","EMP1004","C1364","3/26/2018","1","2497"
"AX18574","ENX2057","A107","EMP1023","C1263","10/12/2018","4","181"
"AX18575","ENX2033","A137","EMP1037","C1247","10/20/2018","1","2182"
"AX18579","ENX2002","A162","EMP1001","C1799","6/3/2018","1","847"
"AX18582","ENX2050","A110","EMP1034","C1798","6/16/2018","3","2391"
"AX18584","ENX2042","A127","EMP1015","C1263","11/9/2018","1","203"
"AX18587","ENX2030","A109","EMP1031","C1783","7/28/2018","1","1899"
"AX18590","ENX2087","A157","EMP1023","C1642","5/20/2018","1","1022"
"AX18592","ENX2023","A131","EMP1024","C1531","1/4/2018","4","818"
"AX18595","ENX2001","A113","EMP1017","C1009","2/17/2018","3","951"
"AX18602","ENX2027","A115","EMP1029","C1318","3/19/2018","1","2497"
"AX18605","ENX2017","A150","EMP1006","C1591","4/23/2018","3","35"
"AX18609","ENX2038","A109","EMP1005","C1034","12/4/2018","1","392"
"AX18613","ENX2044","A161","EMP1034","C1099","7/19/2018","1","886"
"AX18614","ENX2035","A126","EMP1025","C1740","9/18/2018","4","458"
"AX18616","ENX2002","A138","EMP1012","C1580","10/21/2018","4","847"
"AX18621","ENX2034","A137","EMP1001","C1639","9/15/2018","1","871"
"AX18625","ENX2080","A149","EMP1043","C1013","9/3/2018","3","2353"
"AX18628","ENX2046","A164","EMP1015","C1227","3/8/2018","3","2410"
"AX18630","ENX2092","A139","EMP1027","C1481","2/7/2018","1","1639"
"AX18634","ENX2026","A131","EMP1017","C1446","12/11/2018","4","947"
"AX18638","ENX2024","A163","EMP1036","C1123","10/13/2018","3","356"
"AX18643","ENX2091","A114","EMP1012","C1667","8/12/2018","1","368"
"AX18647","ENX2086","A124","EMP1029","C1598","10/14/2018","2","123"
"AX18649","ENX2005","A128","EMP1043","C1726","3/26/2018","3","684"
"AX18652","ENX2044","A115","EMP1003","C1561","3/7/2018","1","886"
"AX18655","ENX2003","A114","EMP1031","C1125","11/26/2018","2","1783"
"AX18663","ENX2054","A172","EMP1003","C1423","9/18/2018","3","127"
"AX18666","ENX2011","A106","EMP1017","C1063","4/13/2018","2","530"
"AX18667","ENX2020","A108","EMP1016","C1525","10/12/2018","1","2005"
"AX18669","ENX2001","A152","EMP1011","C1656","2/15/2018","1","951"
"AX18676","ENX2056","A142","EMP1011","C1441","4/1/2018","3","1635"
"AX18679","ENX2092","A152","EMP1031","C1478","4/30/2018","1","1639"
"AX18690","ENX2068","A160","EMP1034","C1566","12/7/2018","3","1500"
"AX18691","ENX2056","A124","EMP1019","C1636","1/11/2018","1","1635"
"AX18693","ENX2038","A171","EMP1037","C1013","9/11/2018","1","392"
"AX18696","ENX2015","A105","EMP1020","C1488","10/9/2018","2","637"
"AX18698","ENX2060","A131","EMP1020","C1596","7/6/2018","1","1467"
"AX18701","ENX2086","A149","EMP1006","C1166","10/26/2018","1","123"
"AX18713","ENX2061","A152","EMP1024","C1507","1/2/2018","2","913"
"AX18714","ENX2048","A151","EMP1040","C1776","1/22/2018","3","502"
"AX18717","ENX2043","A157","EMP1003","C1584","3/25/2018","4","545"
"AX18719","ENX2053","A124","EMP1000","C1057","2/27/2018","3","596"
"AX18722","ENX2040","A110","EMP1025","C1020","9/27/2018","1","1889"
"AX18725","ENX2056","A137","EMP1020","C1496","11/1/2018","1","1635"
"AX18727","ENX2043","A160","EMP1018","C1768","3/24/2018","2","545"
"AX18728","ENX2036","A134","EMP1041","C1433","6/15/2018","3","1582"
"AX18729","ENX2045","A127","EMP1013","C1098","4/4/2018","4","556"
"AX18734","ENX2020","A140","EMP1022","C1674","4/28/2018","1","2005"
"AX18737","ENX2053","A141","EMP1010","C1797","11/20/2018","1","596"
"AX18738","ENX2032","A131","EMP1034","C1124","5/8/2018","1","1967"
"AX18739","ENX2042","A115","EMP1026","C1590","3/8/2018","3","203"
"AX18741","ENX2089","A160","EMP1024","C1490","12/20/2018","2","2294"
"AX18742","ENX2005","A104","EMP1036","C1601","12/7/2018","1","684"
"AX18744","ENX2002","A126","EMP1004","C1294","7/3/2018","4","847"
"AX18746","ENX2076","A102","EMP1028","C1453","2/4/2018","1","1522"
"AX18747","ENX2094","A159","EMP1020","C1510","5/4/2018","2","771"
"AX18749","ENX2046","A149","EMP1014","C1495","9/26/2018","3","2410"
"AX18750","ENX2011","A131","EMP1035","C1507","8/10/2018","4","530"
"AX18751","ENX2010","A103","EMP1009","C1010","7/1/2018","2","1812"
"AX18753","ENX2085","A172","EMP1031","C1157","4/1/2018","1","1862"
"AX18755","ENX2045","A129","EMP1037","C1788","11/28/2018","1","556"
"AX18758","ENX2068","A156","EMP1010","C1603","8/22/2018","3","1500"
"AX18763","ENX2037","A144","EMP1007","C1450","1/2/2018","1","880"
"AX18765","ENX2089","A110","EMP1003","C1169","2/28/2018","1","2294"
"AX18769","ENX2045","A123","EMP1001","C1524","2/14/2018","3","556"
"AX18771","ENX2061","A154","EMP1022","C1136","5/24/2018","4","913"
"AX18779","ENX2008","A141","EMP1037","C1097","10/21/2018","3","315"
"AX18780","ENX2095","A110","EMP1024","C1002","10/29/2018","4","1743"
"AX18781","ENX2033","A158","EMP1000","C1112","3/12/2018","1","2182"
"AX18782","ENX2019","A166","EMP1035","C1262","3/28/2018","3","800"
"AX18787","ENX2023","A167","EMP1031","C1600","5/11/2018","1","818"
"AX18791","ENX2074","A130","EMP1004","C1168","3/3/2018","1","504"
"AX18793","ENX2067","A118","EMP1016","C1064","5/28/2018","2","1119"
"AX18794","ENX2068","A145","EMP1035","C1334","2/15/2018","1","1500"
"AX18795","ENX2051","A137","EMP1029","C1719","5/10/2018","1","1077"
"AX18796","ENX2088","A162","EMP1044","C1338","6/7/2018","4","603"
"AX18800","ENX2008","A124","EMP1040","C1786","2/4/2018","4","315"
"AX18801","ENX2044","A145","EMP1012","C1636","11/16/2018","2","886"
"AX18804","ENX2029","A103","EMP1003","C1729","12/2/2018","1","1848"
"AX18809","ENX2057","A125","EMP1044","C1660","7/26/2018","4","181"
"AX18812","ENX2007","A105","EMP1006","C1207","6/19/2018","1","1405"
"AX18815","ENX2070","A140","EMP1023","C1516","9/2/2018","1","1671"
"AX18816","ENX2071","A165","EMP1022","C1049","1/19/2018","3","136"
"AX18818","ENX2097","A110","EMP1041","C1736","11/16/2018","1","1052"
"AX18827","ENX2062","A100","EMP1037","C1542","9/7/2018","3","2464"
"AX18828","ENX2069","A155","EMP1041","C1213","11/1/2018","1","378"
"AX18833","ENX2091","A110","EMP1015","C1657","5/5/2018","3","368"
"AX18834","ENX2001","A141","EMP1015","C1142","11/23/2018","3","951"
"AX18842","ENX2025","A149","EMP1002","C1049","3/13/2018","1","667"
"AX18847","ENX2003","A164","EMP1042","C1518","11/5/2018","1","1783"
"AX18854","ENX2035","A159","EMP1006","C1195","12/4/2018","4","458"
"AX18860","ENX2088","A106","EMP1001","C1049","7/18/2018","1","603"
"AX18864","ENX2026","A124","EMP1035","C1419","4/21/2018","1","947"
"AX18866","ENX2009","A165","EMP1040","C1709","8/7/2018","1","584"
"AX18868","ENX2042","A132","EMP1002","C1623","9/3/2018","3","203"
"AX18869","ENX2021","A120","EMP1041","C1483","7/7/2018","3","217"
"AX18873","ENX2002","A127","EMP1003","C1074","1/2/2018","1","847"
"AX18874","ENX2058","A125","EMP1023","C1587","12/5/2018","1","2257"
"AX18876","ENX2097","A161","EMP1017","C1486","8/28/2018","2","1052"
"AX18877","ENX2007","A112","EMP1039","C1453","11/26/2018","3","1405"
"AX18878","ENX2054","A166","EMP1042","C1262","1/21/2018","2","127"
"AX18881","ENX2072","A112","EMP1044","C1655","5/12/2018","1","1887"
"AX18882","ENX2032","A124","EMP1032","C1623","11/6/2018","3","1967"
"AX18887","ENX2009","A172","EMP1016","C1089","2/12/2018","1","584"
"AX18891","ENX2035","A159","EMP1042","C1152","4/25/2018","2","458"
"AX18895","ENX2030","A103","EMP1028","C1135","2/22/2018","3","1899"
"AX18906","ENX2061","A167","EMP1005","C1101","1/25/2018","1","913"
"AX18907","ENX2063","A158","EMP1029","C1623","12/30/2018","1","1708"
"AX18908","ENX2079","A113","EMP1003","C1610","4/23/2018","3","1725"
"AX18910","ENX2031","A109","EMP1013","C1189","7/5/2018","1","1638"
"AX18915","ENX2018","A109","EMP1018","C1733","3/12/2018","1","1972"
"AX18917","ENX2068","A126","EMP1022","C1079","3/22/2018","3","1500"
"AX18925","ENX2003","A164","EMP1031","C1272","1/25/2018","1","1783"
"AX18928","ENX2073","A120","EMP1008","C1106","3/5/2018","1","95"
"AX18933","ENX2046","A101","EMP1038","C1330","8/12/2018","1","2410"
"AX18934","ENX2092","A162","EMP1027","C1225","12/11/2018","1","1639"
"AX18935","ENX2080","A126","EMP1039","C1378","3/13/2018","4","2353"
"AX18937","ENX2053","A109","EMP1028","C1052","2/18/2018","2","596"
"AX18938","ENX2014","A129","EMP1029","C1018","12/5/2018","1","1809"
"AX18940","ENX2056","A173","EMP1023","C1756","9/6/2018","1","1635"
"AX18945","ENX2096","A170","EMP1004","C1736","3/20/2018","4","1587"
"AX18946","ENX2081","A104","EMP1016","C1645","8/26/2018","4","1566"
"AX18949","ENX2066","A110","EMP1030","C1626","11/24/2018","1","2091"
"AX18950","ENX2085","A145","EMP1039","C1394","6/13/2018","4","1862"
"AX18954","ENX2012","A126","EMP1034","C1799","2/15/2018","1","1353"
"AX18955","ENX2083","A138","EMP1032","C1283","7/16/2018","3","2141"
"AX18957","ENX2012","A108","EMP1031","C1235","8/28/2018","1","1353"
"AX18958","ENX2062","A138","EMP1026","C1212","3/2/2018","3","2464"
"AX18960","ENX2027","A130","EMP1044","C1433","3/28/2018","2","2497"
"AX18966","ENX2036","A160","EMP1018","C1010","8/30/2018","1","1582"
"AX18968","ENX2023","A138","EMP1012","C1066","2/27/2018","1","818"
"AX18977","ENX2007","A108","EMP1008","C1272","4/14/2018","1","1405"
"AX18978","ENX2044","A112","EMP1019","C1069","4/4/2018","1","886"
"AX18979","ENX2086","A111","EMP1038","C1040","9/20/2018","1","123"
"AX18983","ENX2066","A102","EMP1033","C1314","11/18/2018","2","2091"
"AX18988","ENX2006","A120","EMP1040","C1298","9/7/2018","1","1826"
"AX18990","ENX2047","A125","EMP1010","C1176","8/12/2018","3","290"
"AX18991","ENX2056","A106","EMP1044","C1504","3/31/2018","3","1635"
"AX18992","ENX2074","A118","EMP1012","C1048","10/11/2018","1","504"
"AX18995","ENX2045","A159","EMP1002","C1074","10/23/2018","1","556"
"AX18997","ENX2042","A126","EMP1043","C1079","1/9/2018","1","203"
"AX19000","ENX2085","A168","EMP1035","C1671","11/19/2018","1","1862"
"AX19001","ENX2033","A105","EMP1042","C1794","6/27/2018","2","2182"
"AX19002","ENX2082","A148","EMP1025","C1361","1/25/2018","4","1103"
"AX19006","ENX2047","A126","EMP1014","C1507","5/6/2018","2","290"
"AX19016","ENX2042","A149","EMP1015","C1566","11/24/2018","1","203"
"AX19017","ENX2039","A137","EMP1002","C1052","10/12/2018","3","817"
"AX19025","ENX2036","A161","EMP1043","C1285","6/17/2018","4","1582"
"AX19028","ENX2057","A141","EMP1043","C1097","8/17/2018","2","181"
"AX19031","ENX2081","A173","EMP1016","C1320","12/8/2018","1","1566"
"AX19038","ENX2041","A103","EMP1024","C1207","4/5/2018","1","1380"
"AX19039","ENX2036","A132","EMP1044","C1099","6/23/2018","3","1582"
"AX19040","ENX2040","A163","EMP1020","C1592","6/15/2018","2","1889"
"AX19042","ENX2035","A103","EMP1001","C1069","1/21/2018","1","458"
"AX19043","ENX2099","A164","EMP1031","C1443","4/28/2018","3","1367"
"AX19044","ENX2047","A133","EMP1000","C1772","3/30/2018","3","290"
"AX19045","ENX2054","A171","EMP1037","C1790","7/11/2018","3","127"
"AX19048","ENX2042","A169","EMP1002","C1708","12/26/2018","3","203"
"AX19051","ENX2054","A126","EMP1040","C1541","5/13/2018","4","127"
"AX19053","ENX2042","A150","EMP1018","C1736","11/25/2018","1","203"
"AX19057","ENX2051","A127","EMP1010","C1773","6/23/2018","3","1077"
"AX19058","ENX2017","A139","EMP1010","C1524","8/18/2018","1","35"
"AX19059","ENX2052","A134","EMP1025","C1006","3/19/2018","2","1526"
"AX19063","ENX2061","A169","EMP1043","C1170","4/2/2018","1","913"
"AX19064","ENX2073","A126","EMP1027","C1261","12/14/2018","1","95"
"AX19072","ENX2022","A163","EMP1009","C1387","11/6/2018","4","561"
"AX19075","ENX2024","A128","EMP1007","C1668","11/11/2018","3","356"
"AX19076","ENX2026","A170","EMP1024","C1594","8/27/2018","1","947"
"AX19080","ENX2092","A112","EMP1014","C1408","12/15/2018","2","1639"
"AX19081","ENX2013","A172","EMP1004","C1404","6/19/2018","4","368"
"AX19083","ENX2000","A140","EMP1014","C1503","5/25/2018","1","2241"
"AX19087","ENX2023","A152","EMP1005","C1733","2/26/2018","1","818"
"AX19088","ENX2092","A173","EMP1009","C1474","5/26/2018","1","1639"
"AX19093","ENX2070","A169","EMP1011","C1403","7/15/2018","1","1671"
"AX19094","ENX2037","A145","EMP1023","C1797","3/17/2018","4","880"
"AX19096","ENX2004","A132","EMP1043","C1099","11/19/2018","2","1278"
"AX19101","ENX2086","A126","EMP1010","C1442","12/16/2018","2","123"
"AX19103","ENX2016","A126","EMP1009","C1624","11/12/2018","4","1351"
"AX19104","ENX2031","A105","EMP1036","C1158","6/14/2018","1","1638"
"AX19105","ENX2068","A149","EMP1012","C1237","9/12/2018","1","1500"
"AX19110","ENX2076","A109","EMP1030","C1799","2/16/2018","1","1522"
"AX19112","ENX2044","A116","EMP1029","C1089","10/8/2018","1","886"
"AX19115","ENX2034","A100","EMP1015","C1745","9/28/2018","1","871"
"AX19116","ENX2083","A114","EMP1004","C1312","1/24/2018","3","2141"
"AX19119","ENX2073","A132","EMP1002","C1650","7/26/2018","4","95"
"AX19124","ENX2020","A172","EMP1001","C1262","2/3/2018","1","2005"
"AX19133","ENX2083","A117","EMP1032","C1681","2/9/2018","1","2141"
"AX19135","ENX2020","A119","EMP1031","C1323","3/17/2018","1","2005"
"AX19140","ENX2062","A165","EMP1012","C1026","8/31/2018","1","2464"
"AX19141","ENX2083","A167","EMP1017","C1768","6/22/2018","4","2141"
"AX19142","ENX2064","A104","EMP1015","C1515","3/14/2018","3","1414"
"AX19143","ENX2008","A148","EMP1038","C1307","6/30/2018","3","315"
"AX19144","ENX2054","A156","EMP1027","C1178","5/17/2018","4","127"
"AX19145","ENX2049","A170","EMP1008","C1169","11/10/2018","1","826"
"AX19146","ENX2067","A117","EMP1040","C1532","9/24/2018","3","1119"
"AX19147","ENX2021","A141","EMP1028","C1191","1/31/2018","1","217"
"AX19155","ENX2031","A165","EMP1013","C1414","4/19/2018","3","1638"
"AX19156","ENX2030","A119","EMP1038","C1466","4/9/2018","4","1899"
"AX19158","ENX2045","A117","EMP1030","C1686","3/14/2018","3","556"
"AX19175","ENX2030","A130","EMP1025","C1774","10/22/2018","1","1899"
"AX19176","ENX2073","A127","EMP1031","C1300","12/31/2018","2","95"
"AX19177","ENX2041","A106","EMP1011","C1043","10/29/2018","1","1380"
"AX19179","ENX2026","A119","EMP1038","C1168","10/29/2018","1","947"
"AX19183","ENX2054","A132","EMP1010","C1195","4/24/2018","2","127"
"AX19184","ENX2046","A156","EMP1019","C1196","8/3/2018","1","2410"
"AX19185","ENX2039","A119","EMP1009","C1672","12/29/2018","4","817"
"AX19186","ENX2044","A106","EMP1034","C1159","10/5/2018","3","886"
"AX19189","ENX2012","A153","EMP1030","C1730","6/16/2018","1","1353"
"AX19190","ENX2100","A107","EMP1012","C1291","7/24/2018","3","799"
"AX19191","ENX2032","A142","EMP1031","C1391","2/11/2018","3","1967"
"AX19197","ENX2083","A162","EMP1027","C1702","7/16/2018","1","2141"
"AX19198","ENX2052","A137","EMP1031","C1194","12/11/2018","1","1526"
"AX19201","ENX2045","A135","EMP1019","C1343","11/9/2018","1","556"
"AX19203","ENX2016","A113","EMP1012","C1100","3/3/2018","2","1351"
"AX19210","ENX2035","A142","EMP1036","C1363","10/14/2018","3","458"
"AX19212","ENX2100","A164","EMP1042","C1381","3/24/2018","3","799"
"AX19217","ENX2021","A104","EMP1042","C1157","3/17/2018","1","217"
"AX19222","ENX2024","A166","EMP1010","C1773","10/16/2018","1","356"
"AX19226","ENX2013","A154","EMP1024","C1514","2/28/2018","3","368"
"AX19231","ENX2078","A146","EMP1023","C1269","8/17/2018","4","1798"
"AX19236","ENX2056","A170","EMP1000","C1618","9/11/2018","1","1635"
"AX19237","ENX2000","A151","EMP1036","C1135","7/14/2018","1","2241"
"AX19249","ENX2080","A128","EMP1036","C1578","7/27/2018","1","2353"
"AX19251","ENX2087","A147","EMP1040","C1272","9/26/2018","2","1022"
"AX19259","ENX2048","A116","EMP1036","C1600","8/5/2018","3","502"
"AX19261","ENX2096","A133","EMP1001","C1149","5/20/2018","1","1587"
"AX19262","ENX2078","A151","EMP1035","C1069","8/13/2018","2","1798"
"AX19269","ENX2060","A152","EMP1031","C1683","1/24/2018","4","1467"
"AX19273","ENX2003","A160","EMP1022","C1338","6/14/2018","1","1783"
"AX19281","ENX2053","A115","EMP1008","C1659","7/11/2018","2","596"
"AX19288","ENX2083","A137","EMP1043","C1089","4/20/2018","4","2141"
"AX19290","ENX2012","A141","EMP1016","C1427","12/3/2018","1","1353"
"AX19291","ENX2060","A160","EMP1040","C1665","5/26/2018","1","1467"
"AX19293","ENX2058","A167","EMP1010","C1069","5/14/2018","3","2257"
"AX19294","ENX2059","A133","EMP1012","C1515","12/22/2018","3","1494"
"AX19297","ENX2068","A103","EMP1012","C1197","7/24/2018","2","1500"
"AX19301","ENX2014","A167","EMP1029","C1419","10/1/2018","1","1809"
"AX19302","ENX2099","A150","EMP1032","C1051","10/14/2018","1","1367"
"AX19306","ENX2071","A161","EMP1030","C1624","7/21/2018","3","136"
"AX19307","ENX2046","A142","EMP1001","C1675","7/24/2018","3","2410"
"AX19311","ENX2088","A144","EMP1005","C1032","10/23/2018","2","603"
"AX19312","ENX2055","A172","EMP1018","C1164","9/2/2018","3","2495"
"AX19313","ENX2084","A149","EMP1021","C1723","12/12/2018","3","1783"
"AX19315","ENX2054","A105","EMP1034","C1382","6/25/2018","2","127"
"AX19316","ENX2027","A144","EMP1043","C1538","12/21/2018","1","2497"
"AX19319","ENX2096","A137","EMP1004","C1240","8/29/2018","1","1587"
"AX19320","ENX2039","A117","EMP1040","C1215","10/17/2018","1","817"
"AX19322","ENX2054","A130","EMP1037","C1324","9/29/2018","1","127"
"AX19325","ENX2046","A146","EMP1013","C1021","1/12/2018","3","2410"
"AX19326","ENX2091","A170","EMP1019","C1266","3/7/2018","2","368"
"AX19327","ENX2030","A115","EMP1029","C1112","5/20/2018","1","1899"
"AX19330","ENX2065","A116","EMP1022","C1418","10/11/2018","1","2396"
"AX19331","ENX2044","A107","EMP1021","C1312","10/10/2018","4","886"
"AX19334","ENX2082","A108","EMP1016","C1765","9/11/2018","1","1103"
"AX19336","ENX2068","A163","EMP1040","C1265","11/18/2018","1","1500"
"AX19339","ENX2028","A132","EMP1030","C1777","5/27/2018","3","2283"
"AX19344","ENX2013","A142","EMP1037","C1002","10/15/2018","4","368"
"AX19347","ENX2093","A137","EMP1004","C1154","3/26/2018","2","112"
"AX19348","ENX2079","A130","EMP1000","C1217","10/10/2018","3","1725"
"AX19349","ENX2018","A104","EMP1011","C1310","6/23/2018","1","1972"
"AX19350","ENX2099","A156","EMP1025","C1740","7/26/2018","1","1367"
"AX19357","ENX2049","A155","EMP1005","C1731","2/20/2018","3","826"
"AX19364","ENX2027","A135","EMP1027","C1030","7/26/2018","4","2497"
"AX19369","ENX2097","A116","EMP1035","C1463","10/14/2018","1","1052"
"AX19376","ENX2001","A154","EMP1004","C1229","10/25/2018","2","951"
"AX19377","ENX2078","A148","EMP1022","C1506","2/11/2018","3","1798"
"AX19379","ENX2022","A114","EMP1026","C1438","10/1/2018","2","561"
"AX19380","ENX2082","A163","EMP1038","C1163","3/8/2018","2","1103"
"AX19389","ENX2059","A168","EMP1027","C1520","1/14/2018","3","1494"
"AX19390","ENX2016","A147","EMP1039","C1186","6/13/2018","3","1351"
"AX19391","ENX2061","A112","EMP1005","C1105","12/27/2018","1","913"
"AX19393","ENX2034","A170","EMP1036","C1575","12/24/2018","3","871"
"AX19400","ENX2032","A114","EMP1043","C1152","5/13/2018","1","1967"
"AX19402","ENX2042","A108","EMP1031","C1018","7/27/2018","1","203"
"AX19404","ENX2054","A108","EMP1017","C1223","8/1/2018","1","127"
"AX19405","ENX2085","A116","EMP1013","C1372","8/2/2018","3","1862"
"AX19406","ENX2070","A159","EMP1014","C1709","8/18/2018","1","1671"
"AX19409","ENX2022","A103","EMP1000","C1074","10/12/2018","1","561"
"AX19416","ENX2031","A161","EMP1009","C1511","3/4/2018","2","1638"
"AX19417","ENX2063","A112","EMP1035","C1679","5/25/2018","4","1708"
"AX19418","ENX2082","A167","EMP1036","C1082","9/13/2018","4","1103"
"AX19419","ENX2004","A144","EMP1027","C1703","4/17/2018","3","1278"
"AX19420","ENX2046","A116","EMP1004","C1294","9/8/2018","2","2410"
"AX19422","ENX2067","A170","EMP1033","C1004","12/10/2018","2","1119"
"AX19424","ENX2026","A125","EMP1031","C1453","1/22/2018","1","947"
"AX19425","ENX2033","A117","EMP1035","C1646","6/29/2018","4","2182"
"AX19426","ENX2061","A136","EMP1035","C1409","7/18/2018","2","913"
"AX19432","ENX2040","A146","EMP1013","C1632","4/10/2018","1","1889"
"AX19439","ENX2050","A102","EMP1001","C1599","8/13/2018","1","2391"
"AX19442","ENX2088","A142","EMP1043","C1453","6/9/2018","3","603"
"AX19448","ENX2013","A113","EMP1026","C1666","2/10/2018","2","368"
"AX19451","ENX2092","A149","EMP1006","C1480","8/6/2018","1","1639"
"AX19452","ENX2082","A148","EMP1039","C1206","10/20/2018","1","1103"
"AX19453","ENX2059","A144","EMP1010","C1244","8/24/2018","3","1494"
"AX19456","ENX2044","A142","EMP1017","C1009","5/30/2018","1","886"
"AX19457","ENX2021","A149","EMP1001","C1563","3/5/2018","2","217"
"AX19458","ENX2069","A141","EMP1007","C1089","11/25/2018","2","378"
"AX19464","ENX2034","A154","EMP1026","C1168","2/6/2018","3","871"
"AX19465","ENX2017","A109","EMP1004","C1392","1/21/2018","1","35"
"AX19471","ENX2041","A151","EMP1032","C1541","6/18/2018","1","1380"
"AX19484","ENX2067","A171","EMP1042","C1567","8/10/2018","1","1119"
"AX19486","ENX2082","A115","EMP1005","C1483","7/6/2018","1","1103"
"AX19490","ENX2011","A109","EMP1035","C1255","6/23/2018","1","530"
"AX19492","ENX2044","A130","EMP1018","C1709","7/1/2018","3","886"
"AX19498","ENX2057","A123","EMP1043","C1224","11/16/2018","2","181"
"AX19499","ENX2038","A105","EMP1043","C1581","11/3/2018","1","392"
"AX19501","ENX2053","A166","EMP1044","C1494","5/8/2018","1","596"
"AX19505","ENX2032","A121","EMP1022","C1588","7/17/2018","3","1967"
"AX19509","ENX2002","A162","EMP1015","C1095","12/25/2018","1","847"
"AX19511","ENX2085","A108","EMP1030","C1016","1/21/2018","1","1862"
"AX19515","ENX2009","A106","EMP1036","C1313","5/1/2018","1","584"
"AX19516","ENX2003","A122","EMP1014","C1599","12/19/2018","2","1783"
"AX19518","ENX2003","A129","EMP1009","C1794","11/13/2018","1","1783"
"AX19519","ENX2011","A162","EMP1033","C1189","3/1/2018","3","530"
"AX19522","ENX2067","A166","EMP1021","C1729","12/21/2018","4","1119"
"AX19524","ENX2054","A117","EMP1018","C1364","5/28/2018","1","127"
"AX19526","ENX2012","A154","EMP1032","C1142","9/14/2018","1","1353"
"AX19532","ENX2001","A131","EMP1033","C1526","6/14/2018","1","951"
"AX19533","ENX2050","A120","EMP1038","C1522","12/16/2018","3","2391"
"AX19534","ENX2052","A107","EMP1042","C1290","2/17/2018","1","1526"
"AX19535","ENX2020","A168","EMP1023","C1263","9/23/2018","2","2005"
"AX19540","ENX2075","A102","EMP1013","C1767","1/11/2018","1","400"
"AX19541","ENX2029","A155","EMP1026","C1148","7/15/2018","3","1848"
"AX19543","ENX2047","A140","EMP1038","C1343","9/15/2018","1","290"
"AX19544","ENX2057","A171","EMP1043","C1048","4/25/2018","2","181"
"AX19550","ENX2073","A146","EMP1042","C1385","7/29/2018","1","95"
"AX19552","ENX2000","A122","EMP1033","C1438","3/26/2018","1","2241"
